Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference
31,white,g6h8,429.9,Nh4,260.65,169.25
31,white,h4f5,458.4,Ng6,103.6,354.79999999999995
31,white,g6f8,358.5,Nh4,-92.55,451.05
31,white,h4f5,465.9,Ng6,103.75,362.15
31,white,g6h4,483.3,Nxe5,140.7,342.6
31,white,e1g1,366.9,Ng6+,-9.4,376.2999999999999
31,white,e1g1,-255.6,Qe2,-272.05,16.450000000000017
31,white,d2d4,-191.4,Qa6,-552.65,361.25
31,white,b1c3,-910.7,Rg1,-942.55,31.84999999999991
31,white,b1c3,-947.9,Rf1,-969.35,21.450000000000045
31,white,d2d3,-918.2,exf5,-948.65,30.449999999999932
31,white,f5g6,-720.4,fxg6,-708.2,-12.199999999999932
31,white,e1f1,-490.5,Kxf1,-491.4,0.8999999999999773
31,white,g6h7,-432.1,Ke2,-477.6,45.5
31,white,g6h7,-417.3,Kf3,-467.7,50.39999999999998
31,white,g6h7,-473.2,Ke2,-495.9,22.69999999999999
31,white,g6h7,-424.3,Nc3,-433.65,9.349999999999966
31,white,g6h7,-407.6,Nd5+,-424.0,16.399999999999977
31,white,g6h7,-438.7,Ne7,-556.9,118.2
31,white,g6h7,-666.1,Ke1,-709.2,43.10000000000002
31,white,g6h7,-707.7,Rb1,-737.3,29.59999999999991
31,white,g6h7,-499.7,Rxb2,-519.3,19.59999999999997
31,white,g6h7,-515.6,Rxb5,-660.4,144.79999999999995
31,white,b5a5,-477.9,Rxb6,-498.05,20.15000000000003
31,white,b6b8,821.9,Rb8+,819.3,2.6000000000000227
31,white,b8h8,813.9,Rxe8+,144.7,669.2
31,white,d2d3,-515.4,g3,-533.9,18.5
31,white,c1b2,-563.4,d3,-573.55,10.149999999999975
31,white,g6h7,-509.1,Bh6,-621.35,112.25
31,white,g6h7,-474.4,Bxg7,-580.65,106.25
31,white,g7h8,293.8,Bh6,-111.1,404.9
31,white,g6h7,-392.7,Bf4,-458.15,65.44999999999999
31,white,e1d2,-378.4,Bxc7+,-467.5,89.10000000000002
31,white,g6h7,-297.7,Bd6,-419.75,122.05
31,white,g6h7,-381.6,Bf4,-469.6,88.0
31,white,g6h7,-431.9,Bh6,-494.4,62.5
31,white,h6e3,-557.0,Bf4,-555.45,-1.5499999999999543
31,white,e1d2,-536.4,Bh6,-637.7,101.30000000000008
31,white,g3g4,-732.5,Kd2,-743.1,10.600000000000025
31,white,d2d3,-634.8,Ke1,-706.75,71.95000000000005
31,white,g3g4,-730.8,Kd2,-725.05,-5.75
32,white,e2e4,30.0,e4,31.7,-1.6999999999999993
32,white,g1f3,36.4,Nf3,33.35,3.049999999999997
32,white,f1b5,36.8,Ng5,-210.65,247.45
32,white,f1c4,29.2,Nh3,-69.45,98.65
32,white,e4f5,269.1,Nf4,24.95,244.15000000000003
32,white,f4d5,260.9,Nc3,-17.6,278.5
32,white,f4d5,16.3,Nfd5,15.2,1.1000000000000014
32,white,d1c2,501.3,Qxc2,499.9,1.400000000000034
32,white,d5e7,689.2,Nxe7,690.1,-0.8999999999999773
32,white,f1b5,690.1,Qd3,663.8,26.300000000000068
32,white,h2h4,704.7,Qxd6,351.9,352.80000000000007
32,white,d6d3,677.8,Qd5,669.7,8.099999999999909
32,white,f1b5,719.5,Qxf7+,454.25,265.25
32,white,f7g7,1047.9,Qg8+,595.0,452.9000000000001
32,white,f1c4,143.0,Nd5,100.05,42.95
32,white,c1d2,591.7,Kd1,314.25,277.45000000000005
32,white,c1d2,569.4,Ne7,285.9,283.5
32,white,c1d2,67.2,Rg1,-220.65,287.85
32,white,c1d2,58.8,Rb1,-216.4,275.2
32,white,d1d2,62.1,Bd3,-215.35,277.45
32,white,d1d2,95.7,Bf1,-198.55,294.25
32,white,e4f5,2.5,Bxd2,-12.6,15.1
32,white,e4f5,478.9,Bh6,195.45,283.45
32,white,e4f5,465.5,exf5,466.75,-1.25
32,white,h6g7,799.4,Rh1,410.45,388.95
32,white,h6g7,770.0,Bf4,414.45,355.55
32,white,f4d2,484.9,Ke1,247.7,237.2
32,white,b1d1,656.5,Ke2,535.9,120.60000000000002
32,white,b1d1,709.4,Bh6,220.1,489.2999999999999
32,white,b1d1,769.0,h4,195.15,573.85
32,white,h6d2,768.9,Kf3,595.25,173.64999999999998
32,white,f1d3,857.5,Be3,657.1,200.4
32,white,f1d3,869.9,Rg1,693.8,176.10000000000002
32,white,f1d3,864.0,fxg6,713.65,150.35000000000002
32,white,b1d1,862.1,Bh6,655.8,206.30000000000007
32,white,h6d2,823.1,h5,676.55,146.55000000000007
32,white,f1d3,634.6,g7,582.35,52.25
32,white,g7h8q,5184.1,Bg5,2974.35,2209.7500000000005
32,white,g7h8q,19994.0,Bh4,10453.35,9540.65
32,white,b1c1,19993.0,gxh8=B,10492.9,9500.1
32,white,b1f1,1082.7,h6,984.5,98.20000000000005
32,white,b1g1,869.2,Bg7,279.45,589.75
32,white,g7e5,-308.8,Bh8,-368.95,60.14999999999998
32,white,h8e5,-214.1,Bxe7,-227.85,13.75
32,white,h8e5,115.9,Bf8,-159.8,275.70000000000005
32,white,a2b3,594.6,Kg4,307.0,287.6
32,white,a2b3,700.8,Bfg7,401.7,299.09999999999997
32,white,g4f3,83.6,Kf5,14.75,68.85
32,white,g7e5,236.9,Bf8,-101.7,338.6
32,white,h8e5,261.5,Bhg7,129.2,132.3
33,white,e2e4,29.3,e4,31.7,-2.3999999999999986
33,white,g1f3,31.1,Nf3,31.8,-0.6999999999999993
33,white,d2d4,11.2,Nxe5,-141.25,152.45
33,white,e5c6,566.9,Nxc6,566.55,0.3500000000000227
33,white,c6d8,948.3,Nxe5,752.25,196.04999999999995
33,white,e5c4,617.1,Nxf7,618.0,-0.8999999999999773
33,white,f7d8,921.7,Ba6,633.9,287.80000000000007
33,white,f7d8,732.5,Bxb7,562.55,169.95000000000005
33,white,e1f2,434.4,Kf1,323.8,110.59999999999997
33,white,f7d8,834.8,Bxa8,678.3,156.5
33,white,f7d8,978.7,Nh6,769.55,209.1500000000001
33,white,h6f5,755.6,Nxf5,749.8,5.800000000000068
33,white,f5h4,898.1,Nxd6+,763.55,134.55000000000007
33,white,d1f3,788.6,Nc4,777.7,10.899999999999975
33,white,c2d3,1106.1,cxd3,1112.45,-6.350000000000136
33,white,d1f3,1226.5,Nc3,1181.2,45.299999999999955
33,white,d1f3,1269.7,Nxb1,1206.7,63.0
33,white,d1f3,1226.9,Bd5,1222.85,4.050000000000182
33,white,d1f3,1764.1,Nb6,1456.75,307.3499999999999
33,white,d1f3,1364.5,Nxc8,1310.1,54.40000000000009
33,white,d1g4,1328.1,Ne7,1276.65,51.44999999999982
33,white,d1a4,1270.7,Bxg8,1321.05,-50.34999999999991
33,white,d1g4,8949.1,Bxh7,5163.85,3785.25
33,white,d1g4,1433.2,Qg4,1412.45,20.75
33,white,g4g6,20000.0,Qg3,10641.85,9358.15
33,white,g3g6,20000.0,Qxg6#,20000.0,0.0
34,white,e2e4,30.2,e4,31.1,-0.9000000000000021
34,white,g1f3,32.3,Nf3,32.9,-0.6000000000000014
34,white,f1b5,31.4,Nxe5,-130.75,162.15
34,white,e5c6,570.7,Nxf7,486.2,84.50000000000006
34,white,f7h8,557.8,Nxe5,380.8,176.99999999999994
34,white,b1a3,328.0,Qe2,54.9,273.1
34,white,b1a3,307.0,Qa6,-182.65,489.65
34,white,a6a3,382.9,Qxb7,-136.2,519.0999999999999
34,white,e1f2,-255.7,Kd1,-491.45,235.75
34,white,b7a8,228.2,Qxc8+,-188.35,416.5499999999999
34,white,c8a8,457.2,Qxd8+,6.1,451.1
34,white,b1a3,-438.3,Rg1,-676.8,238.49999999999991
34,white,g1h1,-670.0,Bc4,2174.8,-2844.8
34,white,g1f1,-674.9,Bd3,9664.35,-10339.25
34,white,g1f1,-693.5,Bf1,-1037.55,344.04999999999995
34,white,g1h1,-778.9,Bb5,9614.55,-10393.45
34,white,g1e1,424.9,Kxe1,426.55,-1.650000000000034
34,white,b1a3,629.9,Bxc6,569.0,60.89999999999998
34,white,b1a3,732.9,Bd5,645.9,87.0
34,white,h2h3,632.4,Bxc4,570.15,62.25
34,white,c4e2,634.7,Bd3,549.25,85.45000000000005
34,white,g2f3,740.8,Kf2,568.45,172.3499999999999
34,white,f2e2,463.4,a3,258.85,204.54999999999995
34,white,h2g3,854.2,Kf1,630.35,223.85
34,white,h2g3,770.4,Bb5,622.8,147.60000000000002
34,white,f1f2,850.0,Bxd7+,743.7,106.29999999999995
34,white,f1f2,749.6,Be6,631.1,118.5
34,white,b1d2,872.0,Bf7,701.1,170.89999999999998
34,white,c1d2,854.5,Bxg8,838.85,15.649999999999975
34,white,c1d2,962.6,Bf7,887.55,75.05000000000007
34,white,c1d2,976.4,Bxd2,975.95,0.4499999999999318
34,white,d2c3,1092.0,Bh5,1060.25,31.75
34,white,g2g3,1201.0,Be8,1128.05,72.95000000000005
34,white,g2g3,1218.5,Bh5,1151.0,67.5
34,white,d2e1,1106.3,Be8,1093.45,12.849999999999907
34,white,h2g3,1235.2,e5,1126.7,108.5
34,white,f1e2,993.8,Bh5,950.4,43.39999999999998
34,white,d2c3,976.4,Be8,964.0,12.399999999999975
34,white,f1e2,1022.6,Bh5,960.05,62.55000000000007
34,white,g2g4,998.7,Be8,989.6,9.100000000000025
34,white,e8c6,1143.1,Bh5,1026.35,116.75
34,white,d2e3,926.0,Be8,948.5,-22.5
34,white,e8c6,1146.2,Bh5,1030.0,116.20000000000005
34,white,g2g4,985.6,Ra2,930.55,55.05000000000007
34,white,f1e2,895.1,Be8,937.6,-42.5
34,white,e8c6,1134.9,Bh5,1005.85,129.05000000000007
34,white,f1e2,895.5,Be8,936.05,-40.549999999999955
34,white,e8c6,1129.7,Bh5,1002.0,127.70000000000005
34,white,g2g4,983.4,Be1,916.35,67.04999999999995
34,white,g2g4,995.1,h3,930.65,64.45000000000005
35,white,e2e4,32.5,e4,31.1,1.3999999999999986
35,white,g1f3,33.0,Nf3,31.75,1.25
35,white,f1b5,33.5,Nxe5,-134.45,167.95
35,white,d2d4,-297.1,Nc3,-300.35,3.25
35,white,d1f3,270.2,Qxf3,261.75,8.449999999999989
35,white,f1c4,321.5,Qxf7+,-130.6,452.1
35,white,d2d4,-579.7,Nd5,-611.85,32.14999999999998
35,white,d5e7,-644.5,Nxe7,-651.85,7.350000000000023
35,white,e7c8,-502.2,Nxc6,-572.5,70.30000000000001
35,white,c6d4,-475.3,Nxe7,-540.3,64.99999999999994
35,white,d2d4,-606.0,Rg1,-655.95,49.950000000000045
35,white,g1h1,-678.2,Rh1,-679.55,1.349999999999909
35,white,f2f3,-642.8,Rg1,-677.3,34.5
35,white,d2d4,-656.6,Rh1,-666.8,10.199999999999932
35,white,e4e5,-658.9,Rg1,-691.25,32.35000000000002
35,white,e4e5,-613.9,e5,-634.35,20.450000000000045
35,white,f1e2,-590.9,Rh1,-631.55,40.64999999999998
35,white,d2d4,-524.1,c4,-586.65,62.549999999999955
35,white,d2d4,-644.6,Rg1,-700.9,56.299999999999955
35,white,f1c4,454.6,Bd3,-259.35,713.95
35,white,d3c4,183.2,Bxc4,185.7,-2.5
35,white,c4g8,719.8,Bd3,496.2,223.59999999999997
35,white,d3e4,317.7,f3,279.45,38.25
35,white,f3g4,639.9,Bf1,460.85,179.04999999999995
35,white,f3g4,611.6,fxg4,609.5,2.1000000000000227
35,white,d2d4,658.1,Bxc4,622.55,35.55000000000007
35,white,c4e2,636.1,Bd3,631.85,4.25
35,white,h2h3,645.6,Bxh7,537.35,108.25
35,white,g4h5,968.9,Bg8,823.9,145.0
35,white,g8h7,932.6,Bxh7,935.7,-3.1000000000000227
35,white,h2h3,940.0,Bg8,888.05,51.950000000000045
35,white,g8b3,869.0,Bxh7,862.4,6.600000000000023
35,white,d2d3,922.9,d4,920.25,2.6499999999999773
35,white,c1g5,928.8,g3,882.6,46.19999999999993
35,white,g1f1,1077.7,Kd2,810.35,267.35
35,white,h7e4,844.2,Bg8,798.7,45.5
35,white,d2d3,1016.0,Kc2,901.8,114.20000000000005
35,white,c1g5,945.6,Bh7,863.05,82.55000000000007
35,white,c1e3,994.9,Bg8,850.15,144.75
35,white,c1e3,957.5,Bh7,878.0,79.5
35,white,c1e3,983.0,a3,845.3,137.70000000000005
35,white,c1g5,967.6,d5,876.15,91.45000000000005
35,white,c2c3,975.2,Kd2,861.95,113.25
35,white,b2c3,975.4,Bg8,846.3,129.10000000000002
35,white,d2c3,1007.0,Bh7,889.1,117.89999999999998
35,white,b2c3,967.9,h3,877.2,90.69999999999992
35,white,b2c3,981.1,Bg8,867.3,113.80000000000008
35,white,d2d3,992.2,Kc2,840.4,151.80000000000007
35,white,c2d2,956.4,Kb3,846.25,110.14999999999998
35,white,c1d2,1004.2,Bh7,870.85,133.35000000000002
36,white,e2e4,33.0,e4,32.35,0.6499999999999986
36,white,g1f3,33.6,Nf3,28.05,5.550000000000001
36,white,d2d4,11.0,Nxe5,-140.15,151.15
36,white,d2d4,-299.1,Nc3,-303.7,4.599999999999966
36,white,b2a3,217.5,f3,-34.4,251.9
36,white,b2a3,187.6,b3,-92.6,280.2
36,white,c1a3,218.9,h3,-223.6,442.5
36,white,c1a3,241.8,Be2,-68.5,310.3
36,white,c1a3,70.6,Nxd5,-203.95,274.54999999999995
36,white,c1a3,224.6,Nxe7,-221.8,446.4
36,white,e2f3,-215.2,Bxf3,-211.75,-3.4499999999999886
36,white,e1g1,0.0,Ng8,-229.25,229.25
36,white,f3h5,-100.3,Bxh5,-104.6,4.299999999999997
36,white,e1g1,132.2,Bxf7+,-36.65,168.85
36,white,e1g1,470.2,Bxg8,302.85,167.34999999999997
36,white,e1g1,667.3,Bxh7,594.8,72.5
36,white,c1a3,935.0,Bxf5,949.15,-14.149999999999975
36,white,d1d2,12506.4,Bxd2,13454.1,-947.7000000000008
36,white,d2g5,19996.0,Bh7,19060.5,935.5
36,white,d1h5,19997.0,Bh6,14440.15,5556.85
36,white,h7g6,19996.0,Bxg6+,19996.0,0.0
36,white,h6g5,20000.0,Bh7,19062.95,937.0499999999992
36,white,h6g5,19997.0,Qd2,17190.6,2806.4000000000015
36,white,d2g5,19997.9,Qxa5,19995.95,1.9500000000007276
36,white,a5c5,19996.0,g3,19059.2,936.7999999999992
36,white,a5c5,19995.0,b4,18116.55,1878.4500000000007
36,white,a5c5,19996.0,Be3,16253.7,3742.2999999999993
36,white,h1f1,19996.8,Ke2,10727.45,9269.35
36,white,a1f1,19995.9,Qa8,18130.3,1865.6000000000024
36,white,e3c5,19997.0,Qxb7,10648.9,9348.1
36,white,e3c5,19992.6,Qxc7+,19991.9,0.6999999999970896
36,white,e4f5,19997.0,Bg8+,19997.5,-0.5
36,white,e4e5,19999.0,Bh7,19077.65,921.3499999999984
36,white,e3g5,19998.0,Bh6,19994.5,3.5
36,white,e2d1,18125.9,Kf3,19059.2,-933.2999999999992
36,white,h6g7,19998.0,Bg8,19995.8,2.2000000000007276
36,white,c7g7,20000.0,Bh7,19996.5,3.5
36,white,e4e5,20000.0,Qd8+,19999.5,0.5
36,white,d8f8,20000.0,Qe7+,10466.0,9534.0
36,white,h1a1,933.6,Bg8,586.65,346.95000000000005
36,white,f3g2,613.7,Kf2,309.75,303.95000000000005
36,white,h1a1,807.4,Bh7,404.2,403.2
36,white,h1d1,923.3,Bg8,555.3,368.0
36,white,h6d2,896.2,Ke3,823.6,72.60000000000002
36,white,e3d2,810.2,Bh7,689.75,120.45000000000005
36,white,h1d1,976.3,Bg8,716.35,259.94999999999993
36,white,h1b1,812.1,Bh7,432.85,379.25
36,white,h1d1,947.0,g4,526.3,420.7000000000001
36,white,h7g6,966.1,g5,798.7,167.39999999999998
36,white,h1d1,825.5,Rxd1,831.2,-5.7000000000000455
37,white,e2e4,29.3,e4,27.9,1.400000000000002
37,white,g1f3,33.5,Nf3,29.1,4.399999999999999
37,white,f1b5,36.3,Nxe5,-128.95,165.25
37,white,d2d4,-296.1,Nc3,-302.65,6.5499999999999545
37,white,d1f3,256.6,Qxf3,255.55,1.0500000000000114
37,white,f1c4,352.6,Qxf7+,-123.2,475.8
37,white,f1c4,-592.0,Rg1,-643.0,51.0
37,white,f1c4,-638.0,b3,-611.45,-26.549999999999955
37,white,c1b2,-543.4,Na4,-597.4,54.0
37,white,c1b2,-575.8,d3,-653.3,77.5
37,white,g2g4,-639.9,h3,-678.7,38.80000000000007
37,white,d3d4,-674.0,b4,-698.45,24.450000000000045
37,white,c1g5,-675.2,Nb6,-759.3,84.09999999999991
37,white,c1f4,-870.6,Bd2,-863.4,-7.2000000000000455
37,white,g2g4,-786.9,Bh6,-841.9,55.0
37,white,h6f4,-827.8,Bxg7,-901.2,73.40000000000009
37,white,g7f8,-872.6,Bh8,-934.75,62.14999999999998
37,white,g2g4,-1046.0,Rh1,-1081.75,35.75
37,white,b4c5,-1009.4,Rh2,-1065.4,56.000000000000114
37,white,b4b5,-1110.8,Rh1,-1151.1,40.299999999999955
37,white,b4c5,-1155.7,Rd1,-1142.8,-12.900000000000093
37,white,e4e5,-1079.9,Rh2,-1118.85,38.94999999999982
37,white,g2g3,-1059.2,Rh1,-1078.75,19.549999999999955
37,white,f1e2,-1049.8,Rh2,-1099.5,49.700000000000045
37,white,d1b1,-1131.5,Rh1,-1148.85,17.34999999999991
37,white,f1e2,-1073.4,Rh2,-1160.6,87.19999999999982
37,white,f1e2,-1091.1,Rh1,-1137.05,45.950000000000045
37,white,f1e2,-1066.4,Rd2,-1079.1,12.699999999999818
37,white,e4d5,9376.6,exd5,12580.45,-3203.8500000000004
37,white,e1d1,-1044.7,Re2,-1034.7,-10.0
37,white,c2b3,-1010.9,Re8,9496.55,-10507.45
37,white,f1e2,20003.0,Kd2,20003.0,0.0
37,white,f1e2,20004.0,Rg1,20003.5,0.5
37,white,f2e3,-1256.9,d4,9374.15,-10631.05
37,white,f2e3,20010.2,Ba6,20007.1,3.100000000002183
37,white,d2d1,20005.0,Bxb7,20004.0,1.0
37,white,d5d6,20005.0,a3,20005.0,0.0
37,white,d5d6,20006.0,g4,20005.75,0.25
37,white,c2b3,20007.5,Rg3,20005.75,1.75
37,white,g3f3,11454.4,c4,15728.2,-4273.800000000001
37,white,d2e1,20006.5,Ba6,20004.25,2.25
37,white,d2e1,17876.5,Bc8,18939.25,-1062.75
37,white,d2e1,17880.2,Bxd7,18941.1,-1060.8999999999978
37,white,d2e1,20006.8,Bf5,20004.4,2.399999999997817
37,white,d2e1,20006.3,Bxd3,20003.65,2.649999999997817
37,white,d2e1,20006.0,Kc3,20004.5,1.5
37,white,g4h5,11408.6,Rf3,15706.8,-4298.199999999999
37,white,f3e3,15786.6,Bxg6,17896.45,-2109.8500000000004
37,white,g4h5,9453.9,Bf5,13674.2,-4220.300000000001
37,white,f3f4,15808.2,Bd3,17906.6,-2098.399999999998
38,white,e2e4,33.9,e4,30.25,3.6499999999999986
38,white,g1f3,36.3,Nf3,36.15,0.1499999999999985
38,white,f1b5,30.9,Nxe5,-131.15,162.05
38,white,d2d4,-297.1,Nc3,-300.55,3.4499999999999886
38,white,b2a3,218.7,Nd5,-26.95,245.65
38,white,b2a3,50.8,Nxe7,-159.4,210.2
38,white,b2a3,528.4,f3,242.6,285.79999999999995
38,white,d2e3,131.5,h3,-221.65,353.15
38,white,e7d5,461.7,Nxd5,462.05,-0.3500000000000227
38,white,b2a3,690.0,Nxe3,604.6,85.39999999999998
38,white,g2g3,527.3,Nf5,506.1,21.199999999999932
38,white,f5g7,590.1,Nh6,382.2,207.90000000000003
38,white,e1e2,174.7,Ke2,177.0,-2.3000000000000114
38,white,h6f5,399.8,d4,342.65,57.150000000000034
38,white,d1c1,367.2,Ng8,-4.6,371.8
38,white,d1c1,198.4,Qd3,-99.1,297.5
38,white,a1c1,199.4,Qc4,-142.7,342.1
38,white,a1c1,200.3,Qxf7+,-307.7,508.0
38,white,a1c1,-790.2,Ke1,-854.8,64.59999999999991
38,white,a1c1,-763.6,Rh2,-809.95,46.35000000000002
38,white,h3g4,-643.7,Rh1,-725.4,81.69999999999993
38,white,h3g4,-710.9,Bb5,-778.1,67.20000000000005
38,white,b5c4,-799.7,Bd3,-821.1,21.399999999999977
38,white,e1d2,-676.8,Kf1,-766.35,89.55000000000007
38,white,e4f5,-676.4,Bxc4+,-727.25,50.85000000000002
38,white,c4g8,-368.8,Bxg8,-368.45,-0.3500000000000227
38,white,a1c1,305.1,Bf7,-86.95,392.05
38,white,f7g8,352.7,f4,-55.25,407.95
38,white,a1c1,92.1,g3,-185.9,278.0
38,white,e4f5,71.8,h4,-194.4,266.2
38,white,f7g8,329.5,e5,-116.35,445.85
38,white,f7g8,-236.0,h5,-422.5,186.5
38,white,a1c1,-409.5,Bd5,-493.85,84.35000000000002
38,white,c2c4,-445.1,Bf7,-580.55,135.44999999999993
38,white,f7d5,237.6,Bg8,-231.35,468.95
38,white,g8e6,-14.6,Bf7,-371.05,356.45
38,white,f7e6,333.5,Bg8,-99.55,433.05
38,white,g8e6,-11.8,Bxh7,-330.05,318.25
38,white,d4e5,-651.7,Rh4,-710.55,58.84999999999991
38,white,d4e5,-569.8,a3,-669.65,99.85000000000002
38,white,d4e5,-606.9,c3,-678.45,71.55000000000007
38,white,d4e5,-576.7,Rg4,-690.9,114.19999999999992
38,white,g4h4,-754.8,Rxg7,-832.5,77.70000000000005
38,white,g7h7,-673.7,Rg8+,6516.25,-7189.95
38,white,g8c8,-684.9,Rg7+,-941.3,256.4
38,white,d4e5,13708.9,Kf2,10483.55,3225.3500000000004
38,white,a1h1,-903.0,Kf1,4241.2,-5144.2
38,white,a1b1,17905.3,Kg2,18954.85,-1049.5499999999993
38,white,a1f1,11584.2,Kf1,14745.0,-3160.7999999999993
38,white,d4d5,20006.4,Rd1,20005.8,0.6000000000021828
39,white,e2e4,31.3,e4,30.75,0.5500000000000007
39,white,g1f3,35.8,Nf3,34.8,1.0
39,white,f1b5,31.8,Nxe5,-133.95,165.75
39,white,e5c6,569.0,Nxc6,568.2,0.7999999999999545
39,white,c6d8,954.8,Nxd8,955.1,-0.3000000000000682
39,white,d8f7,1032.7,Nxb7,1021.0,11.700000000000044
39,white,d1f3,1066.7,Nxd6+,990.05,76.65000000000009
39,white,d6c4,1097.3,Nc4,1096.3,1.0
39,white,d2d3,1085.0,Nc3,1081.95,3.0499999999999545
39,white,c3e4,1143.5,Nxd5,1063.45,80.04999999999995
39,white,f2f3,1045.4,Ne7,931.0,114.40000000000008
39,white,d1e2,996.0,Nb6,882.75,113.25
39,white,b6d7,1110.5,Nxd7+,1104.95,5.5499999999999545
39,white,c1b2,1197.1,Nxb8,952.35,244.7499999999999
39,white,c1b2,1011.6,Rg1,841.2,170.39999999999998
39,white,c1b2,1001.0,Nd7,929.0,72.0
39,white,a1b1,1057.1,Ba6,950.1,106.99999999999989
39,white,c1b2,1278.2,Bd3,1107.65,170.54999999999995
39,white,c1b2,1347.3,Bxb2+,1349.4,-2.1000000000001364
39,white,b2f6,1229.7,Nxc5,1148.4,81.29999999999995
39,white,b2f6,1349.7,Nxb3,1178.85,170.85000000000014
39,white,b2f6,1284.0,Bxf6+,1278.05,5.9500000000000455
39,white,d1d2,16268.9,Bh8,8716.75,7552.15
39,white,h8e5,1264.2,Bg6,1157.15,107.04999999999995
39,white,d1d8,20000.0,Bf5,10516.65,9483.35
39,white,d1d2,19994.0,Bg7,10513.95,9480.05
39,white,a2b3,1052.1,Bh6,10523.55,-9471.45
39,white,d1d2,19996.0,Bh3,10610.2,9385.8
39,white,d1e2,19996.6,Bg4,10601.05,9395.55
39,white,d1d3,19997.0,Bf5,19995.95,1.0499999999992724
39,white,d1d2,19996.0,Bg7,10522.15,9473.85
39,white,a1d1,1031.1,Kxd1,1029.8,1.2999999999999543
39,white,g7a1,8623.0,Bh8,4758.4,3864.6
39,white,h8a1,1047.3,Bc8,995.8,51.5
39,white,h8a1,1018.9,h3,991.0,27.899999999999977
39,white,h8a1,988.8,Bg7+,939.5,49.299999999999955
39,white,g7a1,1007.5,Bh6,969.4,38.10000000000002
39,white,d1d2,932.4,hxg4,933.25,-0.8500000000000227
39,white,h6e3,942.3,g5,955.75,-13.450000000000044
39,white,c8f5,19997.0,a3,10465.6,9531.4
39,white,c8f5,19996.0,Bf8,10460.5,9535.5
39,white,c8f5,964.9,Bh6,915.4,49.5
39,white,c8f5,19996.0,Bh3,17145.9,2850.0999999999985
39,white,d1d2,19996.0,f4,17132.45,2863.5499999999993
39,white,g1e1,19997.0,Bg7+,10472.8,9524.2
39,white,d1d2,973.2,Bf5,885.65,87.55000000000007
39,white,g1f1,970.4,Bc8,860.6,109.79999999999995
39,white,g1h1,916.0,Ba6,887.25,28.75
39,white,a6d3,982.3,Bb5,963.25,19.049999999999955
39,white,g1f1,981.0,Bd3,904.95,76.04999999999995
40,white,e2e4,30.7,e4,31.15,-0.4499999999999993
40,white,g1f3,35.6,Nf3,33.3,2.3000000000000043
40,white,f1b5,29.3,Nxe5,-132.3,161.60000000000002
40,white,d2d4,-297.8,Nc3,-299.95,2.1499999999999773
40,white,d2d4,-185.6,d3,-267.8,82.20000000000002
40,white,d1d3,96.5,Qxd3,91.7,4.799999999999997
40,white,e4e5,134.0,Qd2,65.55,68.45
40,white,e4e5,184.3,Nd5,97.75,86.55000000000001
40,white,d2d4,335.4,Ne7,-44.45,379.85
40,white,d2d4,-47.4,Nxc6,-234.0,186.6
40,white,c6d8,19.0,Qd5,-39.5,58.5
40,white,c6b4,464.3,Qd2,-129.5,593.8
40,white,d2b4,551.9,g3,-102.65,654.55
40,white,c6b4,544.5,Rb1,-119.7,664.2
40,white,c6e7,-4.5,Nxe7,-7.4,2.9000000000000004
40,white,d2b4,993.1,Nxc8,797.7,195.4
40,white,d2b4,973.0,Qxb4,967.6,5.399999999999977
40,white,e1d2,934.5,Qf8+,737.7,196.79999999999995
40,white,f1d3,542.1,Bd2,517.85,24.25
40,white,f1d3,551.9,g4,506.05,45.849999999999966
40,white,g4f5,554.3,Bg2,520.1,34.19999999999993
40,white,g4f5,559.8,Bxb7,533.95,25.84999999999991
40,white,b7g2,541.0,Bg2,537.8,3.2000000000000455
40,white,e1g1,621.5,Bf1,567.65,53.85000000000002
40,white,f1g2,609.9,Bf4,308.9,301.0
40,white,a2b3,779.2,Bxc7,700.65,78.55000000000007
40,white,a2b3,911.7,Bd6+,898.35,13.350000000000025
40,white,f1c4,878.5,Bb4,447.2,431.3
40,white,f1c4,858.4,Bd6,665.85,192.54999999999995
40,white,h2g3,896.7,Bd3,741.6,155.10000000000002
40,white,h1g1,898.9,Kd2,747.25,151.64999999999998
40,white,h1g1,954.1,Bf1,761.1,193.0
40,white,h1g1,898.9,Bc5,713.55,185.35
40,white,f1c4,541.5,Bxe7,517.05,24.450000000000045
40,white,e7g5,532.7,Ba3,489.1,43.60000000000002
40,white,f1c4,1044.0,Kd3,720.4,323.6
40,white,d3d4,525.7,Kd4,526.6,-0.8999999999999773
40,white,d4e3,576.2,Kc3,545.7,30.5
40,white,f1c4,776.6,Bd6,674.55,102.05000000000008
40,white,d6b8,581.3,Bxe5,547.9,33.39999999999998
40,white,f1c4,910.1,Bd4,754.4,155.70000000000005
40,white,f1c4,937.6,Bc5,784.8,152.80000000000007
40,white,f1c4,911.3,Bd3,565.4,345.9
40,white,b1h1,942.6,Bd4,582.4,360.20000000000005
40,white,b1h1,937.3,Bf1,769.9,167.39999999999998
40,white,f1c4,947.5,Bh8,636.25,311.25
40,white,f1c4,737.7,h3,549.1,188.6
40,white,f1c4,960.4,Bd4,806.75,153.64999999999998
40,white,f1c4,1012.4,Bh8,692.6,319.79999999999995
40,white,h8e5,604.9,a3,494.35,110.54999999999995
